record_id,site,observation_dates,collection_windows,source_sheet,time_taken_to_cross_s,steps_taken_for_cross,time_for_six_steps_s,people_entered_zone_count,people_exited_zone_count,people_in_zone_count,stopped,direction_code,with_phone,earphones,following_phone_user_or_headway,speed_difference_from_followed_phone_user,gender_recorded_code,walking_alone,backpack,carrying_one_hand,carrying_both_hands,heavy_weight,paper_category_code,speed_mps,speed_uniform_step_length_mps
bay_street_418,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.02,9,2.71,35,33,2,0,1,0,0,6,,1,65,0,0,0,0,1,1.1791044776119404,1.6056708487084868
bay_street_419,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.02,9,2.71,36,33,3,0,1,0,0,6,,1,65,0,0,0,0,1,1.1791044776119404,1.6056708487084868
bay_street_420,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.32,8,3.67,37,33,4,0,1,0,0,6.400000000000006,,0,1,1,0,0,0,1,1.097222222222222,1.092480653950954
bay_street_421,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.45,6,3.14,38,33,5,0,1,0,1,6.599999999999994,,1,1,1,0,0,0,1,1.373913043478261,1.3857859872611462
bay_street_422,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.43,7,3.12,39,33,6,0,1,0,0,0.10000000000000853,0.008011154772467943,1,1,1,0,0,0,2,1.3819241982507289,1.3946692307692303
bay_street_423,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,7,10,3.24,40,33,7,0,1,0,0,2.4000000000000057,-0.6967701863354038,0,1,1,0,0,0,2,0.6771428571428572,1.2374703703703704
bay_street_424,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.92,6,3.18,41,38,3,0,0,0,0,0,,0,1,1,0,0,0,1,1.6232876712328768,1.2608188679245285
bay_street_425,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.12,8,3.6,42,41,1,0,0,0,0,0,,0,66,1,1,0,0,1,1.1504854368932038,1.1137233333333336
bay_street_426,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.26,8,3.11,43,41,2,0,0,1,0,0,,0,66,1,0,0,0,3,1.1126760563380282,1.2891974276527334
bay_street_427,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.03,6,2.67,44,43,1,0,0,0,0,0,,0,1,1,0,0,0,1,1.5643564356435646,1.5016494382022476
bay_street_428,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.57,7,3.02,45,44,1,0,1,0,0,0,,0,1,1,0,0,0,1,1.327731092436975,1.3276172185430466
bay_street_429,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.09,6,3.12,46,44,2,0,0,1,0,0,,1,1,0,1,0,0,3,1.533980582524272,1.3946692307692303
bay_street_430,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.01,7,2.63,47,44,3,0,1,0,0,0,,0,67,0,0,0,0,1,1.5747508305647842,1.524488212927757
bay_street_431,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.09,7,2.5,48,44,4,0,1,0,0,0,,0,67,0,0,0,0,1,1.533980582524272,1.6037616000000003
bay_street_432,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.95,7,2.41,49,44,5,0,1,0,0,0,,0,67,0,0,0,0,1,1.6067796610169491,1.6636531120331952
bay_street_433,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.08,7,2.69,50,44,6,0,1,0,0,0,,0,67,0,0,0,0,1,1.538961038961039,1.4904847583643126
bay_street_434,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.46,8,3.03,51,44,7,0,1,0,0,0,,0,67,0,0,0,0,1,1.369942196531792,1.3232356435643569
bay_street_435,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.35,7,2.74,52,45,7,0,1,0,0,0,,0,67,0,0,0,0,1,1.4149253731343283,1.4632861313868615
bay_street_436,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.64,8,2.81,53,46,7,0,1,0,0,0,,0,67,0,0,0,0,1,1.3021978021978022,1.426834163701068
bay_street_437,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.4,8,2.48,54,46,8,0,1,0,0,0,,0,67,0,0,0,0,1,1.3941176470588237,1.6166951612903229
bay_street_438,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.33,10,2.38,55,50,5,0,1,0,0,0,,0,67,0,0,0,0,1,1.4234234234234235,1.684623529411765
bay_street_439,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.26,8,2.59,56,50,6,0,1,0,0,0,,0,67,0,0,0,0,1,1.45398773006135,1.5480324324324328
bay_street_440,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.47,7,3.77,57,50,7,0,0,0,0,6.299999999999983,,0,68,1,1,0,0,1,1.0604026845637584,1.0635023872679048
bay_street_441,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.38,7,3.81,58,50,8,0,0,0,0,6.299999999999983,,0,68,1,1,0,0,1,1.082191780821918,1.052337007874016
bay_street_442,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.39,7,2.98,59,56,3,0,0,0,0,0,,0,1,1,1,0,0,1,1.3982300884955752,1.3454375838926178
bay_street_443,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.61,8,3.02,60,58,2,0,1,0,0,0,,0,69,1,0,0,0,1,1.3130193905817176,1.3276172185430466
bay_street_444,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.71,6,3.31,61,58,3,0,1,0,0,0,,0,69,1,0,0,0,1,1.2776280323450135,1.2113003021148039
bay_street_445,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.64,6,3.16,62,61,1,0,1,0,0,0,,1,1,1,0,0,0,1,1.3021978021978022,1.3770151898734173
bay_street_446,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.97,6,3.28,63,61,2,0,0,0,0,0,,1,1,1,1,0,0,1,1.595959595959596,1.3266365853658535
bay_street_447,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.47,7,2.92,64,63,1,0,1,1,0,0,,0,1,1,0,0,0,3,1.3659942363112392,1.373083561643836
bay_street_448,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.56,6,3.25,65,63,2,0,0,0,0,0,,0,1,0,1,0,0,1,1.8515625,1.2336627692307696
bay_street_449,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.45,6,3.61,66,64,2,0,0,0,0,0,,1,70,0,0,0,0,1,1.373913043478261,1.2053650969529084
bay_street_450,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.42,7,3.19,67,64,3,0,0,0,0,0,,0,70,0,0,0,0,1,1.3859649122807018,1.256866457680251
bay_street_451,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4,7,3.41,68,67,1,0,0,0,0,0,,0,1,1,0,0,0,1,1.185,1.1757782991202348
bay_street_452,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.24,6,3.23,69,67,2,0,1,0,0,0,,1,1,1,0,0,0,1,1.462962962962963,1.3471727554179564
bay_street_453,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.06,7,3.57,70,67,3,0,0,0,0,0,,1,1,0,0,0,0,1,1.1674876847290643,1.218870588235294
bay_street_454,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.67,7,3.15,71,67,4,0,1,0,0,0,,0,1,1,1,0,0,1,1.2915531335149864,1.272826666666667
bay_street_455,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.31,7,3,72,67,5,0,1,0,0,0,,0,1,0,0,0,0,1,1.43202416918429,1.3364680000000002
bay_street_456,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.1,6,3.07,73,67,6,0,0,0,0,0,,1,1,1,0,0,0,1,1.5290322580645161,1.4173837133550486
bay_street_457,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.82,8,3.13,74,68,6,0,0,0,0,0,,0,1,1,1,0,0,1,1.2408376963350787,1.280959744408946
bay_street_458,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.45,8,3.77,75,69,6,0,0,1,0,0,,1,1,0,0,0,0,3,1.0651685393258428,1.154209018567639
bay_street_459,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.9,7,2.98,76,69,7,0,1,0,0,0,,1,1,1,0,0,0,1,1.2153846153846155,1.4601906040268453
bay_street_460,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.52,7,2.97,77,71,6,0,1,0,0,0,,0,1,0,0,0,0,1,1.3465909090909092,1.349967676767677
bay_street_461,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4,8,2.95,78,71,7,0,1,1,0,0,,0,1,1,0,0,0,3,1.185,1.35912
bay_street_462,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.71,7,3.04,79,74,5,0,1,0,0,2.8000000000000114,0.09262803234501349,1,1,1,0,0,0,2,1.2776280323450135,1.4313710526315786
bay_street_463,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.03,8,3.34,80,78,2,0,1,0,0,4.300000000000011,-0.008821339950372264,1,71,0,0,0,0,2,1.1761786600496278,1.3028047904191615
bay_street_464,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.97,7,3.37,81,78,3,0,1,0,0,4.400000000000006,0.00895465994962219,0,71,1,0,0,0,2,1.1939546599496222,1.1897341246290802
bay_street_465,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.57,7,2.86,82,78,4,0,0,1,0,5.799999999999983,,0,1,1,1,0,1,3,1.327731092436975,1.4018895104895108
bay_street_466,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.09,8,2.96,83,78,5,0,1,0,0,6,,0,1,1,0,0,0,1,1.1589242053789732,1.3545283783783786
bay_street_467,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.52,7,2.84,84,79,5,0,1,0,0,6.800000000000011,,0,72,1,0,0,0,1,1.3465909090909092,1.4117619718309864
bay_street_468,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.8,7,3.23,85,79,6,0,1,0,0,6.800000000000011,,1,72,0,0,0,0,1,1.2473684210526317,1.3471727554179564
bay_street_469,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.94,7,3.28,86,82,4,0,1,0,0,8.599999999999994,,0,1,1,1,0,0,1,1.203045685279188,1.2223792682926833
bay_street_470,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.12,8,3.17,87,84,3,0,1,0,0,0,,0,73,0,0,0,0,1,1.1504854368932038,1.2647962145110414
bay_street_471,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.88,8,3.22,88,85,3,0,1,0,0,0,,0,73,0,0,0,0,1,1.2216494845360826,1.2451565217391307
bay_street_472,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.15,6,3.1,89,86,3,0,0,0,0,9.200000000000017,,1,1,1,0,0,0,1,1.504761904761905,1.403667096774193
bay_street_473,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.98,9,3.42,90,89,1,0,1,0,0,0,,0,1,1,0,0,1,1,0.9518072289156626,1.1723403508771932
bay_street_474,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,2.66,6,2.69,91,90,1,0,0,0,0,0,,0,1,1,1,0,0,1,1.781954887218045,1.4904847583643126
bay_street_475,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,3.87,8,3.44,92,90,2,0,0,0,0,0,,0,1,1,1,0,0,1,1.2248062015503876,1.1655244186046514
bay_street_476,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.45,8,3.76,93,92,1,0,0,0,0,0,,1,74,0,0,0,0,1,1.0651685393258428,1.1572787234042552
bay_street_477,"Bay Street, Ultimo, NSW",2018-05-01; 2018-06-13,16:42-16:55; 11:11-11:28; 16:22-16:38,Useful data,4.79,7,3.8,94,92,2,0,0,0,0,0,,0,74,1,0,0,0,1,0.989561586638831,1.055106315789474
